2019-10-23 16:23:25,2019-10-23 16:24:10,IP Address,129.170.194.180,100,45,True,2019-10-23 16:24:10,R_xla9M3pUAOQL9UB,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,6,"$150,000+",0
2019-10-23 16:23:25,2019-10-23 16:24:10,IP Address,129.170.92.190,100,45,True,2019-10-23 16:24:10,R_33gtfHPvDMyhUOo,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,5,8,"$150,000+",0
2019-10-23 16:23:53,2019-10-23 16:24:37,IP Address,129.170.194.144,100,43,True,2019-10-23 16:24:37,R_PtGCuereVCGRrqN,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 16:23:57,2019-10-23 16:24:45,IP Address,129.170.194.161,100,48,True,2019-10-23 16:24:46,R_324tLJjdOUuVdRc,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,10,"$100,000 to $149,999",0
2019-10-23 16:24:42,2019-10-23 16:25:25,IP Address,129.170.194.182,100,42,True,2019-10-23 16:25:25,R_2ypeXfmHmoYrHhW,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 16:24:44,2019-10-23 16:25:33,IP Address,73.69.87.251,100,48,True,2019-10-23 16:25:33,R_1mODWfHwpDNyWqv,,,,,43.6446990966796875,-72.2427978515625,anonymous,EN,10,10,"$100,000 to $149,999",0
2019-10-23 16:24:58,2019-10-23 16:25:48,IP Address,129.170.194.175,100,49,True,2019-10-23 16:25:48,R_20THoWx5xjtn4rc,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,8,8,"$100,000 to $149,999",0
2019-10-23 16:25:31,2019-10-23 16:26:06,IP Address,162.252.89.65,100,34,True,2019-10-23 16:26:07,R_vfdZCeyG0OEhDNL,,,,,35.6208038330078125,-117.6732025146484375,anonymous,EN,5,7,"$150,000+",0
2019-10-23 16:25:51,2019-10-23 16:26:26,IP Address,129.170.194.145,100,34,True,2019-10-23 16:26:26,R_2ZIHsNgTwJphABr,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,10,"$100,000 to $149,999",0
2019-10-23 16:25:24,2019-10-23 16:26:43,IP Address,73.149.43.60,100,78,True,2019-10-23 16:26:43,R_3g7oMw43PtsE8Q4,,,,,43.6439971923828125,-72.30069732666015625,anonymous,EN,3,6,"$100,000 to $149,999",0
2019-10-23 16:25:59,2019-10-23 16:26:54,IP Address,172.58.221.163,100,55,True,2019-10-23 16:26:55,R_12RL76bGyt8Ie6U,,,,,41.8860015869140625,-71.345703125,anonymous,EN,7,7,"$100,000 to $149,999",0
2019-10-23 16:26:20,2019-10-23 16:26:55,IP Address,129.170.194.175,100,34,True,2019-10-23 16:26:55,R_1OAYXce5gO1jo1i,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,8,7,"$150,000+",0
2019-10-23 16:26:48,2019-10-23 16:27:22,IP Address,129.170.194.163,100,34,True,2019-10-23 16:27:22,R_1ff6sg7ajbWhCl8,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,6,"$100,000 to $149,999",0
2019-10-23 16:26:24,2019-10-23 16:27:42,IP Address,129.170.194.165,100,78,True,2019-10-23 16:27:42,R_1MKjp2GSzPAAYdR,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,9,"$100,000 to $149,999",0
2019-10-23 16:27:06,2019-10-23 16:27:45,IP Address,129.170.194.190,100,38,True,2019-10-23 16:27:45,R_1gqH0i5kKtHxocZ,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
